survey_name,survey_id,StartDate,EndDate,ResponseId,trolley_1_resp,trolley_1_rate,trolley_1_just,speedboat_1_resp,speedboat_1_rate,trolley_2_resp,trolley_2_rate,trolley_2_just,speedboat_2_resp,speedboat_2_rate,trolley_3_resp,trolley_3_rate,trolley_3_just,speedboat_3_resp,speedboat_3_rate,trolley_4_resp,trolley_4_rate,trolley_4_just,speedboat_4_resp,speedboat_4_rate,trolley_5_resp,trolley_5_rate,trolley_5_just,speedboat_5_resp,speedboat_5_rate,trolley_6_resp,trolley_6_rate,trolley_6_just,speedboat_6_resp,speedboat_6_rate,trolley_attention,speedboat_attention,confusion,disbelief,familiarity,careless_1,careless_2,careless_3,household_income,currency_1,living_area,oxford_utilitarian_1,oxford_utilitarian_2,oxford_utilitarian_3,oxford_utilitarian_4,oxford_utilitarian_5,oxford_utilitarian_6,oxford_utilitarian_7,oxford_utilitarian_8,oxford_utilitarian_9,individualism_scale_1,individualism_scale_2,individualism_scale_3,individualism_scale_4,individualism_scale_5,individualism_scale_6,individualism_scale_7,individualism_scale_8,individualism_scale_9,individualism_scale_10,individualism_scale_11,individualism_scale_12,individualism_scale_13,individualism_scale_14,individualism_scale_15,individualism_scale_16,religious_rate,religion_1,religion_2,religion_3,religion_4,religion_5,religion_6,religion_7,religion_8,religion_9,religion_10,religion_11,religion_12,religion_13,religion_14,religion_15,religion_16,religion_16_TEXT,education_leve,education_level_iran,education_level_germ,age_1,sex,countr_origin_1,immigrant_back,technical_problems,technical_problems_2_TEXT,further_comments,native_language,fluency,Q_Lang,lab,attention,FL_24_DO_Footbridgepole,FL_24_DO_Footbridgeswitch,FL_22_DO_Standardswitch,FL_22_DO_Standardfootbridge,FL_22_DO_Loop,FL_22_DO_Obstaclecollide,trolley_attention_DO_1,trolley_attention_DO_2,trolley_attention_DO_3,trolley_attention_DO_4,trolley_attention_DO_5,trolley_attention_DO_6,speedboat_attention_DO_1,speedboat_attention_DO_2,speedboat_attention_DO_3,speedboat_attention_DO_4,speedboat_attention_DO_5,scenario1,scenario2
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-17T19:44:37Z,2020-04-17T19:54:56Z,R_1ojpxHpR6fXhZcb,2,2,"Kadere inanırım, o 5 işçinin ölmesi gerekiyor.",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,2,1,30000,142,2,2,2,6,2,3,2,2,2,3,8,7,7,6,6,6,4,4,8,7,8,7,9,8,8,8,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,10,2,220,2,1,NA,NA,1,1,TR,TUR_028,1,1,NA,NA,NA,NA,NA,2,6,1,5,3,4,4,5,1,3,2,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-17T20:14:03Z,2020-04-17T21:29:38Z,R_2CVs47zAP6AxHyM,1,4,"Myslím si že je to kvôli tomu akceptovateľné, že týmto konaním síce  zabije 1 človeka ale zachráni tým 5 ľudí.",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,2,2,1,33 000,48,1,4,2,2,4,5,5,4,5,6,8,8,7,7,3,1,5,5,7,7,8,8,8,8,8,8,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,196,2,1,NA,NA,1,1,SK,SVK_002,1,1,NA,NA,NA,NA,NA,5,2,6,4,1,3,2,5,4,1,3,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-17T07:34:57Z,2020-04-17T22:11:34Z,R_V2PQxubE3CglorL,2,2,"Keďže sa jedná o morálnu dilemu, je veľmi ťažké sa rozhodnúť, či je toto konanie akceptovateľné alebo nie. Viem to pochopiť z oboch pohľadov, no podľa mňa ide o neakceptovateľné konanie, pretože ja by som nebola schopná niekoho zhodiť, a tým zapríčiniť smrť osoby. Tým, že pomôžem 5-im ľuďom na úkor zapríčinenia smrti niekoho iného, by som svojmu svedomiu nepomohla.",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,2,1,11200,48,1,1,1,5,4,3,2,4,1,4,8,7,7,9,9,7,6,7,6,8,9,9,7,8,8,8,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,2,196,2,1,NA,NA,1,1,SK,SVK_002,1,1,NA,NA,NA,NA,NA,3,2,4,6,1,5,4,3,1,5,2,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-17T22:14:48Z,2020-04-17T22:26:09Z,R_1i2QWOW9zVmlZoM,2,1,"Julien n'a pas a décider de la vie de l'ouvrier, il restera responsable de ce meurtre, même s'il le commet pour sauver 5 vies, ce n'est pas à lui de juger si la vie de l'ouvrier vaut moins que celles des 5",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,1,30 000,48,2,2,2,3,5,5,2,5,2,4,2,3,3,7,2,1,2,1,8,6,7,6,5,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,19,2,74,2,1,NA,NA,1,1,FR,FRA_006,1,1,NA,NA,NA,NA,NA,6,3,1,4,2,5,4,1,5,3,2,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-17T22:11:28Z,2020-04-17T22:43:00Z,R_3dGhEjdmQVOQtNG,NA,NA,NA,NA,NA,1,5,"Considero que la acción es ciertamente aceptable porque hay una opción que esta ""a la mano"" y es preferible que una persona fallezca a que sean mas las muertes aunque no se tenga presente el daño colateral, los prejuicios o lo que se pueda anteponer.",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,2,2,1,15'000.000,34,2,2,6,4,5,4,6,2,5,4,9,2,9,5,8,5,5,1,7,5,7,9,5,8,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,2,47,2,1,NA,Me parece interesante pensar una que otra vez sobre alguna situación decisiva y compleja.,1,1,COL-ESP,COL_002,1,NA,1,NA,NA,NA,NA,6,5,4,3,1,2,4,2,3,5,1,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T02:16:52Z,2020-04-18T02:30:57Z,R_1QMhhNtlASGp3iL,NA,NA,NA,NA,NA,2,2,Porque el elije a quien quitarle la vida,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,2,1,10,6,2,6,2,3,1,6,2,2,2,1,8,3,7,9,4,2,8,2,9,9,3,9,4,9,2,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,10,4,12,2,1,NA,NA,1,1,ES-ARG,ARG_003,0,NA,1,NA,NA,NA,NA,4,3,2,6,5,1,1,3,4,5,2,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T05:51:50Z,2020-04-18T06:12:48Z,R_8xnQZ9QDKsuQttT,NA,NA,NA,NA,NA,2,2,"Nemyslím si, že konanie Jozefa bolo celkom akceptovateľné, pretože rozhodol o živote iných ľudí. Aj napriek tomu, že zachránil život  5 ľudí rozhodol o smrti ďalšieho človeka. Kvázi obetoval jedného pre život viacerých. Vybral si menšie zlo, avšak aj to je stále zlé a je jedno aké je veľké .",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,1,2,2,1,30 000,48,1,3,2,2,5,5,2,6,4,3,8,9,9,5,7,3,7,3,4,4,5,5,3,8,8,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,6,2,196,2,1,NA,NA,1,1,SK,SVK_002,1,NA,1,NA,NA,NA,NA,5,3,2,1,6,4,4,3,2,5,1,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T05:41:58Z,2020-04-18T06:22:00Z,R_3PGdX1cBkMjssTW,2,4,"Ambos descenlaces son moralmente repugnantes. La inaceptabilidad elegida surge de la valoración de igual valor/vida, independientemente del número de vidas en peligro.  
Elegir un grado de inaceptabilidad moral bajo, opera como un tranquilizador de conciencia. 
 Imagino la aplicación de la lógica contraria y ambas elecciones resultan cuestionables.",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,2,1,850000,6,2,6,6,6,6,5,2,2,2,2,4,7,3,4,4,2,2,1,8,5,3,8,4,8,5,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,43,1,12,2,1,NA,Altamente cuestionador el estudio. Gracias,1,1,ES-ARG,ARG_003,1,1,NA,NA,NA,NA,NA,5,2,4,1,6,3,1,5,2,3,4,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T06:12:55Z,2020-04-18T06:39:30Z,R_2aYa1aXnM9eitjL,2,1,Jorge no tendría que elegir a quien salvar o en este caso a quien matar.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,2,2,1,360 mil...un promedio de 30 mil por mes,6,2,2,5,5,1,7,2,2,4,2,9,5,6,9,5,1,1,1,9,9,7,9,5,3,1,9,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,11,2,12,2,1,NA,NA,1,1,ES-ARG,ARG_003,1,1,NA,NA,NA,NA,NA,2,1,6,4,3,5,4,5,1,2,3,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T08:10:12Z,2020-04-18T08:25:43Z,R_1lhRMU0C7dnVbfl,1,7,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,1,300,93,1,7,5,6,3,5,4,6,6,6,5,5,8,7,7,3,3,6,5,8,8,9,8,8,9,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,74,1,1,NA,NA,1,1,FR,FRA_006,1,1,NA,NA,NA,NA,NA,2,5,1,4,3,6,2,3,4,1,5,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T08:47:28Z,2020-04-18T09:12:56Z,R_WqBw6FROg9e4iTT,2,2,"Pre mňa je toto správanie morálne neakceptovateľné, kedže ide o usmrtenie nevinnej osoby. Jozef mohol na piatich pracovníkov zakričať aby sa uhli.",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,1,1000,48,2,5,3,5,5,6,5,6,4,5,8,8,8,8,6,1,5,2,8,8,9,9,9,8,8,8,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,2,196,2,1,NA,NA,1,1,SK,SVK_002,0,1,NA,NA,NA,NA,NA,6,5,1,3,2,4,1,2,5,3,4,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T09:25:57Z,2020-04-18T09:47:22Z,R_2QzYZNiihs3FGX0,2,5,Elle est inacceptable car on décide de la mort de quelqu'un. Certes pour sauver 5autres vies mais c'est nous même qui seront responsable de la mort de quelqu'un.,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,3,2,2,1,13000,NA,1,7,2,2,6,6,5,1,5,4,7,3,6,9,5,3,2,2,6,8,9,7,4,3,5,5,4,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,3,NA,NA,6,2,74,1,1,NA,NA,1,1,FR,FRA_006,1,1,NA,NA,NA,NA,NA,2,1,6,4,5,3,5,4,3,2,1,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T09:43:31Z,2020-04-18T10:01:15Z,R_2wnnMQjzCqXz6Vy,2,3,"Provoquer la mort de cet ouvrier sans qu'il se soit lui même jeter sous ce tramway n'est pas un acte d'héroïsme comme il l'airait put être avec son ""consentement"" mais plutôt un meurtre",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,1,12000,48,2,3,2,6,4,5,5,5,5,5,4,3,3,7,2,6,7,2,8,8,9,9,3,6,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,3,1,74,2,1,NA,NA,1,1,FR,FRA_006,1,1,NA,NA,NA,NA,NA,5,1,3,6,4,2,2,4,1,3,5,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T10:26:34Z,2020-04-18T10:48:44Z,R_brxs9ZZW61RYXYJ,1,6,"l'ouvrier seul sera ""pris au piège"" et sacrifié contre son gré, mais cette action sauvera tout de même 5 vies",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,2,1,10000,48,2,6,4,5,2,4,3,5,5,5,7,7,7,8,3,2,3,3,9,9,8,5,4,5,5,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,2,74,1,1,NA,NA,1,1,FR,FRA_006,1,1,NA,NA,NA,NA,NA,5,6,3,4,1,2,1,4,2,5,3,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-17T11:15:14Z,2020-04-18T12:09:13Z,R_1FjAnGQpceZNPUd,NA,NA,NA,NA,NA,2,1,Diger kisileri kurtarmak icin olsa bile bir insanin olumune neden olacaktir.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,2,2,1,20000,51,2,5,2,6,6,6,2,1,2,6,9,7,7,9,9,8,7,8,9,9,7,7,9,8,8,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,20,2,220,2,1,NA,"İlk ornegi anlamakta epey zorlandim, dilinin daha sade olmasi daha cok insanin katilimini ve daha dogru sonuclari almayi saglayabilir belki. Basarilar dilerim. Kolayliklar.",1,1,TR,TUR_028,1,NA,1,NA,NA,NA,NA,1,4,2,3,6,5,1,5,2,3,4,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T13:23:59Z,2020-04-18T13:39:42Z,R_21oWh9gwmZnJ61P,2,2,"Véleményem szerint nem dönthetünk önkényesen arról, hogy valaki meghaljon más helyett.",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,1,4900000,63,1,6,3,6,3,4,3,5,5,6,7,6,6,6,3,1,3,2,8,6,6,8,7,6,5,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,3,2,1,2,1,NA,NA,1,1,HU,HUN_001,1,1,NA,NA,NA,NA,NA,4,3,6,5,2,1,4,2,1,5,3,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T14:16:46Z,2020-04-18T14:30:43Z,R_uskeiZ9Wh7MvKq5,NA,NA,NA,NA,NA,1,5,"sauver la vie de 5 personnes au détriment d'une seule, peut etre diffcilie à accepter",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,3,2,2,1,0,48,2,5,3,5,2,5,2,6,4,6,6,5,4,5,6,3,5,5,7,6,7,6,5,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,5,1,74,2,1,NA,NA,1,1,FR,FRA_006,0,NA,1,NA,NA,NA,NA,1,4,5,3,6,2,3,2,5,4,1,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T14:13:38Z,2020-04-18T14:38:17Z,R_2cBKKnt6QIZxBQu,1,6,"Es aceptable por el bien mayor, es inaceptable porque provoca la muerte de un ser humano.",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,2,1,900000,6,2,3,2,2,6,7,1,5,1,7,9,6,7,9,5,1,5,1,9,9,6,9,9,9,3,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,47,2,12,1,1,NA,NA,1,1,ES-ARG,ARG_003,1,1,NA,NA,NA,NA,NA,6,2,4,1,5,3,2,3,1,4,5,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T19:31:38Z,2020-04-18T19:52:35Z,R_21BOM7RBTYbHPwE,2,4,"Je comprends son jugement et ses bonnes intentions, les pertes seront moindres mais son action n'en est pas moins morale. Il se rend responsable d'un meurtre.
Ps : difficile de faire abstraction de l'incertitude de l'issue dans des conditions réelles",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,3,2,2,1,4000,48,2,3,3,3,1,5,3,3,3,3,7,7,7,8,3,2,4,4,8,9,9,8,7,8,8,9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,6,2,74,2,1,NA,NA,1,1,FR,FRA_006,0,1,NA,NA,NA,NA,NA,6,1,4,2,5,3,2,3,5,4,1,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T19:43:17Z,2020-04-18T20:11:09Z,R_2arap9IdkqTEbLE,1,5,"Ak prežijú 5 robotníci, tak toho urobia v práci viac ako 1 robotník.",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,2,1,30 000,48,1,1,4,6,5,3,7,4,5,6,9,8,9,9,9,6,8,7,8,8,9,8,8,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,3,2,196,2,1,NA,NA,1,1,SK,SVK_002,0,1,NA,NA,NA,NA,NA,1,5,6,4,3,2,3,2,5,4,1,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-18T22:32:42Z,2020-04-19T00:10:07Z,R_242uMiraoJ0FYPM,NA,NA,NA,NA,NA,2,2,"1)La acción es inaceptable porque la muerte del trabajador con la mochila seria consecuencia de la acción de Jorge. En cambio, el hecho de que el vagón esté descontrolado no tiene nada que ver con Jorge y por tanto la consecuencia de la muerte de los trabajadores no es atribuible a Jorge. 2) ninguna vida vale menos que otra, así sean 5 vs 1. 3) es más plausible que los 5 trabajadores ""deban"" estar atentos si algún vagón viene en su dirección(como trabajadores ferroviarios son conscientes de ejercer una actividad peligrosa-estas actividades tienen especifica regulación en la ley-), a que Jorge ""deba"" salvarles la vida(es un mero espectador que está pasando).",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,2,2,1,500000000,34,2,4,1,1,2,3,1,1,1,2,7,8,5,3,5,2,1,3,6,8,5,8,5,5,1,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,1,47,2,1,NA,NA,1,1,COL-ESP,COL_002,1,NA,1,NA,NA,NA,NA,1,3,6,2,4,5,1,4,2,5,3,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-19T01:05:36Z,2020-04-19T01:20:34Z,R_Z3o5T7cGrCXMCnn,2,3,Yanlış bir hareketle doğru sonuca ulaşılamaz; oradaki beş kişinin hayatı sırt çantalı kişiden daha önemli ya açda önemsiz değil .,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,2,1,80000,142,2,7,1,5,1,6,1,3,1,7,3,3,5,3,4,2,1,3,9,9,9,9,9,4,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,14,2,220,2,1,NA,NA,1,1,TR,TUR_028,0,1,NA,NA,NA,NA,NA,3,6,4,2,5,1,2,5,1,3,4,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-19T03:15:30Z,2020-04-19T03:38:06Z,R_2Ezd9O3I03zkeCU,2,3,"Porque el señor de la mochila no decidió morir por los demás y ninguna vida vale más que otra. Además, no se puede suponer que la cantidad de personas siempre va a prevalecer, a veces la calidad de la persona y lo que está aporta al mundo es aún más importante; pero en este caso no se conocen los impactos ni responsabilidades que tienes dichas personas en riesgo.",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,1,13000000,34,2,4,1,4,2,5,2,1,2,4,8,8,5,7,9,4,3,7,6,8,1,8,8,5,6,4,9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,6,2,233,1,1,NA,NA,1,1,COL-ESP,COL_002,1,1,NA,NA,NA,NA,NA,1,4,3,6,2,5,5,3,1,4,2,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-19T04:45:22Z,2020-04-19T05:03:18Z,R_WlBvmlmNdnriPjb,NA,NA,NA,NA,NA,1,2,"Creo que en la mente de Jorge pasaría el pensamiento si salvar a 5 personas o solo a una solo por ese echo puede ser ""aceptable """,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,2,2,1,No se,6,1,7,5,7,1,7,1,7,5,6,9,5,3,7,3,3,1,4,8,9,9,9,9,7,4,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,12,2,1,NA,NA,1,1,ES-ARG,ARG_003,1,NA,1,NA,NA,NA,NA,5,6,2,1,4,3,2,4,3,5,1,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-19T06:22:05Z,2020-04-19T06:53:43Z,R_sFmELaDSiZXHmsp,NA,NA,NA,NA,NA,2,1,"Es inaceptable, porque Jorge se convertiria en asesino, tomando la decision de elegir a la victima del accidente. Si mueren los 5 trabajadores, no deberia sentir culpa, ya que es solo un observador frente a un hecho fortuito.",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,2,1,NA,6,2,1,1,2,1,2,1,6,1,6,9,9,5,9,5,1,3,3,1,1,2,9,9,9,8,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,44,2,12,2,1,NA,NA,1,1,ES-ARG,ARG_003,0,NA,1,NA,NA,NA,NA,1,2,6,3,4,5,2,4,1,3,5,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-19T07:46:20Z,2020-04-19T08:03:27Z,R_1LippVVyFjsQcWJ,2,1,On ne peut pas décider de prendre la mort d'une personne,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,1,40000,48,1,1,1,1,1,4,3,5,3,2,9,9,9,6,1,1,2,1,9,9,9,9,9,9,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,32,2,74,1,1,NA,NA,1,1,FR,FRA_006,1,1,NA,NA,NA,NA,NA,1,4,2,3,5,6,1,4,2,5,3,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-19T10:56:26Z,2020-04-19T11:12:47Z,R_1M0zkhtyGAl0bMY,2,1,"Hiába mentene meg 5 életet, egyet akkor is elvenne, és nincs jogában dönteni mások életéről.",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,1,1200000,63,2,1,1,1,2,3,2,2,2,3,9,8,9,9,7,4,5,4,9,9,7,7,6,4,3,6,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,2,1,2,1,NA,Nincs,1,1,HU,HUN_001,1,1,NA,NA,NA,NA,NA,1,5,4,6,2,3,3,2,4,1,5,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-04-19T11:41:18Z,2020-04-19T11:56:06Z,R_2zqhH4a4dQEIWBT,1,5,"Myslím si, že toto konanie je do istej miery akceptovateľné, keď tým, že zhodí jedného zachráni 5 životov, no na druhej je neakceptovateľne, aby on rozhodoval o životoch druhých ľudí a o tom kto zomrie a kto nie.",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,1,NA,48,2,2,2,5,1,5,3,5,3,4,6,7,8,8,6,3,6,5,7,6,8,7,4,4,5,6,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,6,2,196,2,1,NA,NA,1,1,SK,SVK_002,1,1,NA,NA,NA,NA,NA,6,3,1,2,4,5,2,4,1,5,3,Pole,NA
