survey_name,survey_id,StartDate,EndDate,ResponseId,trolley_1_resp,trolley_1_rate,trolley_1_just,speedboat_1_resp,speedboat_1_rate,trolley_2_resp,trolley_2_rate,trolley_2_just,speedboat_2_resp,speedboat_2_rate,trolley_3_resp,trolley_3_rate,trolley_3_just,speedboat_3_resp,speedboat_3_rate,trolley_4_resp,trolley_4_rate,trolley_4_just,speedboat_4_resp,speedboat_4_rate,trolley_5_resp,trolley_5_rate,trolley_5_just,speedboat_5_resp,speedboat_5_rate,trolley_6_resp,trolley_6_rate,trolley_6_just,speedboat_6_resp,speedboat_6_rate,trolley_attention,speedboat_attention,confusion,disbelief,familiarity,careless_1,careless_2,careless_3,household_income,currency_1,living_area,oxford_utilitarian_1,oxford_utilitarian_2,oxford_utilitarian_3,oxford_utilitarian_4,oxford_utilitarian_5,oxford_utilitarian_6,oxford_utilitarian_7,oxford_utilitarian_8,oxford_utilitarian_9,individualism_scale_1,individualism_scale_2,individualism_scale_3,individualism_scale_4,individualism_scale_5,individualism_scale_6,individualism_scale_7,individualism_scale_8,individualism_scale_9,individualism_scale_10,individualism_scale_11,individualism_scale_12,individualism_scale_13,individualism_scale_14,individualism_scale_15,individualism_scale_16,religious_rate,religion_1,religion_2,religion_3,religion_4,religion_5,religion_6,religion_7,religion_8,religion_9,religion_10,religion_11,religion_12,religion_13,religion_14,religion_15,religion_16,religion_16_TEXT,education_leve,education_level_iran,education_level_germ,age_1,sex,countr_origin_1,immigrant_back,technical_problems,technical_problems_2_TEXT,further_comments,native_language,fluency,Q_Lang,lab,attention,FL_24_DO_Footbridgepole,FL_24_DO_Footbridgeswitch,FL_22_DO_Standardswitch,FL_22_DO_Standardfootbridge,FL_22_DO_Loop,FL_22_DO_Obstaclecollide,trolley_attention_DO_1,trolley_attention_DO_2,trolley_attention_DO_3,trolley_attention_DO_4,trolley_attention_DO_5,trolley_attention_DO_6,speedboat_attention_DO_1,speedboat_attention_DO_2,speedboat_attention_DO_3,speedboat_attention_DO_4,speedboat_attention_DO_5,scenario1,scenario2
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:04:47Z,2020-11-17T17:18:39Z,R_PIHs7DJ1eUnf95v,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,"Mert az indítattás a több emberi élet megmentése volt , jót akart tenni.",1,5,6,5,1,2,2,2,2,1,800.000,63,2,2,2,2,2,2,7,5,2,2,9,8,8,9,5,4,4,3,8,5,9,9,3,3,3,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,5,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,NA,1,5,2,6,4,3,1,4,3,2,1,5,NA,Obstaclecollide
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:05:45Z,2020-11-17T17:20:07Z,R_1Qhg8szF8XDqEp3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,"Minden élet fontos és felbecsülhetetlen. Viszont a többség javát szolgálja, ha kevesebb az áldozat.",1,6,NA,NA,NA,NA,NA,5,1,1,2,3,2,2,1,6600000,63,2,2,4,2,4,3,6,2,5,4,5,3,2,6,2,1,1,1,9,8,6,7,8,6,6,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,2,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,1,NA,1,2,5,6,3,4,4,5,3,1,2,NA,Loop
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:06:52Z,2020-11-17T17:21:08Z,R_241cAImurzClKf7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Ha az 5 munkást elüti a vonat az egy baleset. Ha Joe lelöki a munkást a hátizsákkal az emberölés.,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,3,2,2,1,9545000,63,1,4,2,3,5,2,2,2,2,5,6,8,7,6,7,4,4,4,8,8,8,8,7,6,7,8,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,1,2,3,4,5,6,3,4,5,2,1,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:20:38Z,2020-11-17T17:23:09Z,R_3rTzeJs8Ytj6ofn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,2,3,2,2,1,300000,63,1,2,4,3,1,6,4,7,4,4,1,2,3,4,5,6,7,8,9,8,7,6,5,3,3,3,5,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,3,1,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,1,NA,NA,NA,6,4,1,3,5,2,5,2,3,1,4,NA,Standardswitch
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:11:54Z,2020-11-17T17:23:30Z,R_8qOB4J860cgGUTf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,"Igazából nem is tudok dönteni, mert értem, hogy ezzel másik öt embert menthetne meg, viszont akkor megölne egy hatodik embert, akinek semmi köze nincs a szituációhoz.",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,2,2,2,1,200000,63,2,4,2,5,3,3,4,5,2,4,8,7,8,7,5,1,2,2,8,8,8,8,7,7,6,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,6,3,5,1,4,2,4,2,5,1,3,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:06:14Z,2020-11-17T17:23:34Z,R_2amd7zqaAnNtvQt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,"Mindenképp elkerülhetetlen a haláleset. Egy ember élete öt másik helyett elfogadható döntésnek tűnik, bár a skálán azért csak a 7-est választottam, mert senkinek sem szabadna arról döntenie, hogy ki élhet és ki nem.",2,4,NA,NA,NA,NA,NA,5,1,2,2,2,2,2,1,7400000,63,2,5,3,2,1,3,5,6,3,5,3,2,4,6,7,1,3,5,7,8,9,9,6,8,3,7,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,1,NA,2,1,3,6,4,5,5,1,3,4,2,NA,Loop
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:12:07Z,2020-11-17T17:28:43Z,R_25M9FZfXYf8Vqle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,Öt ember megmentése morálisan jobb döntés mint egy ember életének megmentése.,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,1,2,2,1,7200000,63,2,3,2,2,6,2,6,6,4,4,6,6,6,9,9,6,5,5,9,8,7,8,7,5,5,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,6,1,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,1,NA,NA,NA,1,5,6,2,3,4,3,2,4,5,1,NA,Standardswitch
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:18:28Z,2020-11-17T17:30:50Z,R_3j0ahSWebOxE43B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Mert a körülményektől függetlenül ez gyilkosság.,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,3,2,2,1,5000000,63,2,6,4,7,6,2,6,6,4,6,6,5,7,9,6,2,4,3,8,9,9,9,9,6,7,7,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,5,3,6,1,2,4,4,5,1,2,3,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:23:55Z,2020-11-17T17:36:53Z,R_3mf7qyJYcOUCLWt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,Mint egy tűz esetén is a legfintosabb minél több emberélet megmentése úgy ebben a helyzetben is így gondolom,2,3,NA,NA,NA,NA,NA,5,4,2,2,1,2,2,1,900.000,63,2,2,5,2,3,2,1,5,5,2,7,6,4,4,8,8,2,5,7,8,4,9,3,8,4,4,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,2,1,1,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,1,NA,2,1,6,5,3,4,4,2,3,5,1,NA,Loop
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:25:24Z,2020-11-17T17:38:00Z,R_3CVF1o5cmDCTVoP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,2,2,2,1,2500,48,1,4,4,5,3,5,5,5,4,5,5,5,4,7,5,1,5,1,9,9,9,9,9,9,9,7,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,211,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,6,4,1,5,3,2,4,3,1,5,2,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:16:03Z,2020-11-17T17:39:58Z,R_1CHkA7msvTZ4xsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"Az emberélet a legnagyobb érték, és ebben a helyzetben elkerülhetetlen a tragédia.",2,4,NA,NA,NA,NA,NA,5,1,2,2,2,2,2,1,1800000,63,2,2,2,2,2,6,6,6,5,4,2,2,6,6,2,1,6,1,9,9,1,6,9,8,7,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,1,NA,4,1,2,6,5,3,4,5,3,1,2,NA,Loop
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:28:48Z,2020-11-17T17:40:02Z,R_afmsd9T5fPPPEGJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,Azért elfogadható mert öt ember életét menti meg.,2,3,NA,NA,NA,NA,NA,5,1,2,3,3,2,2,1,3000000,63,2,4,4,3,4,5,5,5,3,5,6,6,7,7,6,3,6,4,8,8,8,8,6,7,7,7,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,1,NA,1,5,4,3,6,2,2,3,4,1,5,NA,Loop
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:31:50Z,2020-11-17T17:40:15Z,R_31ZClOrXbe1noj2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"Nem joga dönteni más életéről, illetve annak kioltásáról",2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,1,2,2,1,0,63,1,1,1,1,2,2,6,2,2,5,5,3,6,7,5,3,8,6,6,6,8,8,9,5,8,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,2,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,3,5,2,6,4,1,5,4,3,2,1,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:18:09Z,2020-11-17T17:41:59Z,R_2RVzMwg7rOjWQnX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"Azért, mert míg az öt munkás haláláról nem ő dönt, addig a hátizsákos emberéről igen. Ha lelöki az gyilkosság hiába menti meg az 5 embert. Inkább megpróbálhatna kiabálni a munkásoknak, vagy a munkások is észrevehetnék, hogy valami hangosan halad feléjük. Joe nem döntheti el, hogy a hátizsákos ember mit tegyen. Ha a házsikákos úgy akarná, akkor leugorhatna magától. És ha egy nehéz hátizsákos ember megtudja álítani a vonatot, akkor az 5ből az első kettő munkás felfogja az ütközést annyira, hogy a többi sérülésekkel de megmeneküljön.",2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,1,2,2,1,2500000,63,1,2,2,2,1,2,2,3,2,2,4,4,6,7,8,2,6,6,9,7,5,7,3,6,2,6,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,1,5,6,3,4,2,4,2,5,1,3,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:32:15Z,2020-11-17T17:43:25Z,R_268x6eoGS976cWp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,"A ""kisebb rosszat"" választotta..",1,5,6,5,2,2,1,2,2,1,0,63,2,4,3,2,2,4,2,2,1,5,7,8,7,8,8,5,5,6,7,6,8,9,6,7,9,7,10,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,NA,1,4,5,6,3,2,1,4,1,5,2,3,NA,Obstaclecollide
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:36:22Z,2020-11-17T17:44:54Z,R_10INkVccNyTEWIk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,Ez a kisebb rossz.,1,5,NA,NA,NA,NA,NA,5,1,1,2,3,2,2,1,4000000,63,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,7,1,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,1,NA,6,3,2,5,1,4,2,4,3,5,1,NA,Loop
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:29:07Z,2020-11-17T17:46:02Z,R_OxNzwW2hXt9Pab7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"Elfogadhatatlannak tartom, mert Joenak nincs joga eldöntenie, a hátizsákos ember élete vagy az öt vasúti munkás élete a fontosabb.",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,3,2,2,1,0,63,1,2,1,4,3,6,3,6,2,4,4,4,6,6,6,3,2,5,6,6,9,9,8,7,8,7,9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,1,5,6,3,2,4,5,1,3,4,2,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:38:02Z,2020-11-17T18:01:29Z,R_yDtOoFnFO1SJxNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"Elfogadhatatlan, mert egy ember nem dönthet a másik sorsa felől, ha ez a döntés az ember életébe kerül.",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,3,2,2,1,1450000,63,1,5,1,3,2,3,2,5,2,4,7,4,7,7,8,1,6,2,9,8,8,9,5,5,9,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,5,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,2,1,5,4,6,3,3,5,1,4,2,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:47:19Z,2020-11-17T18:05:35Z,R_2fvBFhxWV4ea0r2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,A két rossz közül a kevésbé rosszat választja. 5 ember életet ment az 1 helyett,2,5,NA,NA,NA,NA,NA,5,1,2,2,1,2,2,1,NA,63,2,5,4,3,4,3,4,5,4,4,6,4,5,6,6,5,5,4,8,6,6,6,4,5,5,6,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,1,NA,4,5,2,1,6,3,5,2,1,4,3,NA,Loop
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:30:52Z,2020-11-17T18:08:45Z,R_1N4wuhMbLgBPnsr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,Mert ezáltal több emberéletet ment meg.,2,3,NA,NA,NA,NA,NA,5,1,2,2,3,2,2,1,9800000,63,2,5,2,3,5,3,3,5,4,5,7,5,7,8,6,3,5,6,8,8,9,8,4,5,4,6,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,1,2,1,NA,"A morális kérdésekben viaskodtam magammal, úgy éreztem egyik döntést sem éreztem igazán helyesnek",1,1,HU,HUN_001,NA,NA,NA,NA,NA,1,NA,1,4,5,2,3,6,3,5,2,4,1,NA,Loop
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:56:45Z,2020-11-17T18:12:43Z,R_1lbn4YhAXxLfooF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,"Elfogadható is, meg nem is. Azzal, hogy feláldozza a hátizsákos munkást, megment öt másikat, ugyanakkor megöl egy ártatlant is.",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,2,3,2,2,1,7.200.000,63,2,4,4,4,4,4,4,4,4,4,5,4,5,5,5,3,4,4,7,7,9,8,5,5,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,4,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,1,4,6,5,3,2,3,4,5,1,2,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T17:51:39Z,2020-11-17T18:13:22Z,R_1DVhWCV6QVPkikP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,Szerintem a sors dönti el ki hal meg,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,3,2,2,1,4000000,63,2,1,1,6,1,4,1,1,1,4,7,6,8,9,5,5,4,2,8,6,9,9,5,7,6,6,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,2,4,6,5,3,1,4,1,3,2,5,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T18:12:28Z,2020-11-17T18:26:01Z,R_3HYT3DuuzaJL76p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"Valójában nem tartom igazán morálisnak, de mivel nincs más lehetőség, és valaki mindkét esetben meg fog halni, talán az a ""kisebb rossz"", ha a többség megmenekül. Persze ez nem azt jelenti, hogy az ő élete kevesebbet érne.",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,3,2,2,1,5000000,63,1,5,3,6,2,5,5,6,2,5,9,6,8,7,7,6,7,6,8,8,8,7,5,7,7,6,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,6,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,1,NA,NA,NA,1,4,5,3,2,6,5,1,3,4,2,NA,Standardswitch
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T18:17:50Z,2020-11-17T18:37:55Z,R_D60eezGisuhjnP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"Mert elkerüli a sok élet halálát, viszont 1 munkás még is meghal",2,2,6,5,2,3,2,2,2,1,1000000,63,2,4,2,2,2,5,5,6,2,6,6,5,3,3,5,5,5,4,7,5,7,8,7,7,6,8,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,232,2,1,NA,Nincs,1,1,HU,HUN_001,NA,NA,NA,NA,NA,NA,1,1,6,4,5,2,3,1,3,4,5,2,NA,Obstaclecollide
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T18:41:06Z,2020-11-17T18:52:37Z,R_2wpgNfWaEUqa2SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,"Mennyiségileg jobban ""megéri"", ha megment 5 embert.",1,5,6,5,1,2,3,2,2,1,8000000,63,1,2,2,2,2,5,5,4,4,3,6,5,5,5,6,5,4,4,6,5,4,5,6,6,5,6,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,NA,1,3,5,2,4,6,1,5,2,3,4,1,NA,Obstaclecollide
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T18:55:20Z,2020-11-17T19:14:01Z,R_22nbkLXEbt9IuRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,"Ezzel Joe megmenthet 5 emberi életet. Ha nem fordítja el a kapcsolót, akkor 5 ember halálát okozza, viszont ha elfordítja akkor csak egy emberét. 
Természetesen mind a kettő megoldás borzasztó, de ha ezzel több ember életét is megmentheti, akkor mégis ez a megoldás.",1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,1,2,2,1,200000,63,2,5,1,4,5,2,2,5,5,2,5,3,5,8,3,3,5,5,7,6,8,8,8,8,8,8,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,1,NA,NA,NA,1,3,5,4,2,6,4,3,2,1,5,NA,Standardswitch
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T19:07:38Z,2020-11-17T19:26:15Z,R_3nk3kdx5oD6HdkM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"Mert akkor nem a baleset öl meg embereket, hanem ő, ami viszont már tettlegességből fakad.",2,3,6,5,2,2,1,2,2,1,1600000,63,1,2,2,1,3,3,3,1,2,2,8,8,7,8,7,3,3,2,7,3,7,6,5,6,3,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,NA,1,1,4,5,6,3,2,4,5,1,2,3,NA,Obstaclecollide
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T19:43:34Z,2020-11-17T20:00:21Z,R_1BShdsuBENGKnYT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Talán azért nem tartom elfogadhatónak, mert így úgy tűnik, mintha Joe beavatkozna valami olyanba, ami kívül esik a hatáskörén.",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,3,2,2,1,sajnos nem áll rendelkezésemre adat!,63,2,2,1,2,2,2,3,3,2,3,8,7,7,8,8,5,5,6,8,8,8,8,4,5,6,5,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,1,NA,NA,5,3,4,6,2,1,5,1,4,2,3,NA,Standardfootbridge
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T19:56:24Z,2020-11-17T20:09:01Z,R_3LXv2f1eOvCahiF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Mindegy, hogy egy vagy öt, minden élet számít. Minden életben annyi tartalom és érték van, hogy a kevesebb halállal járó katasztrófa is ugyanolyan szörnyű.",2,2,6,5,1,2,1,2,2,1,200000,63,1,1,1,1,1,4,1,4,1,4,2,3,8,8,5,4,6,3,6,6,9,9,9,8,8,8,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,NA,NA,NA,1,4,6,3,1,5,2,1,5,3,2,4,NA,Obstaclecollide
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-11-17T20:06:16Z,2020-11-17T20:22:56Z,R_1Kr6AkTX3yEvOJi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,"Elfogadhatónak tartom, mert így kevesebb ember veszíti életét.",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,1,2,2,1,1700000,63,2,4,5,4,6,5,6,2,5,6,7,5,6,6,3,2,6,2,8,6,6,6,7,8,6,7,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,8,2,1,2,1,NA,NA,1,1,HU,HUN_001,NA,NA,NA,1,NA,NA,NA,5,2,6,3,4,1,2,4,1,3,5,NA,Standardswitch
